,is_genuine,diagonal,height_left,height_right,margin_low,margin_up,length,F1,F2,F3,F4
60,True,172.11,103.67,103.43,4.19,2.98,113.09,-2.1426486504872844,0.11004635258711204,-0.01945882012255961,-1.0237962276264607
61,True,172.22,103.75,103.49,3.69,3.17,113.14,-1.9477183265060602,0.657692298037552,-1.011953836516225,-0.7654616606935181
62,True,172.33,103.83,103.54,3.98,3.18,113.31,-1.6111266379830804,0.9852060546648367,-0.786686142268154,-0.8053551171224703
63,True,171.65,103.95,103.61,4.03,3.25,113.06,-1.2165919840704906,-0.716990819346889,-0.7479335428436257,0.5211016916590542
64,True,171.99,103.97,103.89,4.22,3.17,113.12,-0.7185706530562614,0.35654601169710115,-0.2820967781238136,0.2348872640896142
65,True,172.16,104.43,104.06,4.51,3.19,112.69,0.7369371200123701,1.1460210254896401,0.02105940878901589,0.23938989035991967
66,True,171.73,103.6,103.34,3.82,3.15,112.89,-2.352597563734226,-1.006471496260467,-0.8704401254986416,-0.4238769073849959
67,True,171.79,103.74,103.48,4.6,2.8,113.35,-2.181182627584129,-0.5839501028123656,1.0893918235934694,-0.3754977554337631
68,True,172.05,103.72,103.81,4.21,2.97,113.61,-1.7759602867166377,0.45916765701370466,0.31691071684085054,-0.026965749973011096
69,True,171.94,104.11,104.16,4.08,3.35,111.76,0.7654380265884281,0.07336604790068237,-1.0008579423403992,0.1352846684153776
70,True,171.04,103.84,103.64,4.22,3.36,112.7,-1.0311235766355105,-2.656768516355634,-0.8951712757306854,1.3575137274449895
71,True,172.17,103.93,103.62,4.06,3.08,113.1,-1.3647268769402228,0.6988341796968676,-0.28332330092512076,-0.5208457965464897
72,True,171.97,103.69,104.17,4.32,3.0,112.82,-0.7951721446590395,0.13938481470554173,0.3629345410667673,0.08242655998972258
73,True,171.52,103.92,103.66,3.81,3.15,113.54,-1.748702455019088,-0.7235692240636663,-0.4457373156800032,1.1137830412138856
74,True,172.1,103.94,103.75,3.66,3.2,113.78,-1.5819171342896454,0.9673673382375737,-0.8156995561729133,0.41941620816292496
75,True,171.35,103.7,103.43,3.71,3.22,113.28,-2.309785611576979,-1.6583636729005031,-0.9471825759948136,0.8110211984220883
76,True,171.92,103.93,104.06,4.38,2.97,113.01,-0.6911445505797915,0.26219359598649544,0.5999812264756946,0.32731680883884057
77,True,171.69,103.85,103.53,3.86,3.19,112.68,-1.4887112666065807,-0.8018111289054416,-0.8059713731598116,0.026917984148166943
78,True,172.16,104.39,103.85,3.77,3.32,112.55,0.16951274335669816,1.1637057133934186,-1.1076785386747947,0.1369129831004044
79,True,171.7,103.88,103.56,3.89,3.03,113.6,-2.078996482466127,-0.32457163620126805,-0.07636125773210106,0.549371163416151
80,True,172.07,103.74,103.76,4.3,3.09,112.41,-0.9728838466202828,-0.02511720310031682,-0.22139692139168443,-0.8216329406984788
81,True,171.95,103.84,103.68,3.79,3.09,112.68,-1.411356388780443,0.05067335124151978,-0.5188297005817798,-0.28596166602347406
82,True,172.17,103.75,103.29,4.43,2.88,113.38,-2.357165997012049,0.3037954742331347,0.49499884230641145,-1.2084244192223268
83,True,172.14,104.06,103.96,3.97,3.24,113.07,-0.4582216452156684,0.9482935201345944,-0.6899706498251522,0.2309861398169248
84,True,172.3,104.58,104.17,4.36,3.33,112.98,1.1450821414970236,1.8375287348047231,-0.4643159410268536,0.5850540302073169
85,True,172.1,103.95,103.72,4.49,3.07,113.15,-0.9759732797379823,0.4401789030847336,0.14868334782150383,-0.34832049065876236
86,True,172.16,103.92,103.76,4.35,2.84,113.21,-1.4104792680759508,0.8102413240140696,0.8445611915510595,-0.4803453437449836
87,True,172.02,103.73,103.31,4.35,3.07,113.62,-2.281603382319523,-0.08359071634408344,-0.14779047843936854,-0.6395337534082374
88,True,171.91,104.28,103.92,3.64,3.36,113.15,-0.2853232797051349,0.6891457169750548,-1.1995642702143672,1.0288762519538621
89,True,171.99,103.91,103.79,4.05,3.11,113.67,-1.4356871411818497,0.5181619194195696,-0.19322504605766894,0.40259112309464357
90,True,171.77,103.73,103.48,4.21,2.92,113.24,-2.2070643302204886,-0.5773258548900274,0.37212886002968293,-0.22148028486825289
91,True,172.3,104.04,103.93,4.33,2.92,113.19,-0.8140898400737894,1.3809586952223813,0.6363772800996333,-0.3487715928817864
92,True,171.86,103.47,103.59,4.04,2.97,113.22,-2.457107802246412,-0.5242606762297991,-0.011699591814985023,-0.4056209620517157
93,True,171.64,103.58,103.46,3.72,3.2,113.3,-2.42115683556393,-1.018040280661398,-0.9875390532789563,0.20580833584305527
94,True,171.79,103.65,103.61,4.19,3.06,113.6,-2.121106893511627,-0.47650516595658576,-0.05903294126770903,0.1587181090523333
95,True,172.49,103.92,103.91,4.42,2.84,113.38,-1.1503435097226453,1.7871741502986023,0.892946315476372,-0.794454137433848
96,True,172.0,104.32,104.26,4.53,3.04,112.93,0.48736952041046894,0.9166487592506627,0.6858767915465951,0.7651793953588648
97,True,171.49,103.77,103.6,4.01,3.09,112.95,-1.753962816089773,-1.271259810850756,-0.25255993745738753,0.47873213998788905
98,True,172.1,103.98,103.86,4.47,3.06,113.0,-0.6708839945372331,0.5382954935367861,0.22587008421953564,-0.21820066185890225
99,True,171.81,103.96,103.47,4.0,3.0,113.1,-1.7834417041207817,-0.2192470043614851,-0.001089724238087013,-0.06696806361881462
100,False,171.45,104.03,104.26,4.88,3.44,111.92,1.2151805659942077,-1.5652265023165775,-0.5499279621501139,0.9915656874319178
101,False,171.97,104.38,104.18,5.59,3.47,110.98,2.7373530901784497,-0.5569897134822281,-0.3081787576818567,-0.5446765386869439
102,False,171.94,104.21,104.1,4.28,3.47,112.23,0.9013105482005311,0.14159972009209779,-1.194438351457951,0.4420988080421036
103,False,172.04,104.34,104.48,4.88,3.28,112.15,1.8251905188229733,0.6286389912148366,0.09776230616804191,0.5554787414868847
104,False,171.75,104.16,104.23,5.75,3.25,111.68,1.8231174703887227,-1.0375949840057777,0.6685936774356512,-0.01939546465005643
105,False,171.99,104.18,104.2,5.26,3.23,111.83,1.4607219564990919,-0.13490524391510916,0.32428149433442766,-0.24260833405549648
106,False,172.22,104.17,104.07,4.52,3.67,112.13,1.357373383624404,0.526808030980709,-1.841417794675628,-0.1761532508615968
107,False,171.79,104.05,104.3,5.02,3.44,112.01,1.4292613026212697,-0.677763938912654,-0.5072135085565068,0.452379050742887
108,False,172.04,104.17,103.9,5.05,3.62,111.56,1.6000770671026867,-0.4620952371438387,-1.3841926914023894,-0.6370963461609201
109,False,172.22,104.41,104.64,5.2,3.37,112.2,2.5252845940501056,1.0996745448163294,0.07646844890073644,0.492235618635071
110,False,172.1,104.3,104.21,4.07,3.41,111.27,1.5132871188046826,0.5364654683805633,-1.2296090311859,-0.17854052131806641
111,False,172.09,104.4,104.21,5.28,3.41,112.11,1.9917331758715784,0.35760450260499993,-0.18336110469108688,0.06462646178230773
112,False,172.32,104.6,104.83,4.84,3.51,112.55,2.947422461731457,1.908264749763924,-0.48900893046106125,1.165303910606349
113,False,171.89,104.32,103.94,5.64,3.3,111.56,1.7481196056720705,-0.724511694599621,0.2873328822367115,-0.5404817968228898
114,False,172.1,104.22,103.99,5.26,3.24,111.94,1.1975839048375256,0.07370192253033327,0.19113546092353903,-0.6249949061951323
115,False,172.43,104.32,103.95,4.13,3.39,111.5,1.1279996558378393,1.280610838892363,-1.2934612967891794,-1.0150358049970594
116,False,171.78,104.51,104.06,5.9,3.18,111.91,2.008264333555262,-0.6311160985884986,1.1105771636010555,0.07085003143277006
117,False,171.75,104.36,104.02,6.0,3.13,111.79,1.7488980883017897,-0.9643446383260821,1.269693834990252,-0.205745590632148
118,False,171.83,104.39,104.17,5.51,3.33,113.64,1.1030890344966107,0.11744491271536801,0.5275797839497047,1.3089392524822918
119,False,171.51,104.13,103.9,4.99,3.6,111.23,1.5084697610628683,-1.9362707758684727,-1.2658732355911668,0.10109544839885995
120,False,171.84,104.23,104.31,5.1,3.68,111.72,2.298769148819564,-0.6166756705961168,-1.2603877757337054,0.4742645563076486
121,False,172.07,104.5,104.23,6.19,3.07,111.21,2.6827625616764474,-0.08536210818925107,1.6004708359926965,-0.8272284576850482
122,False,172.29,104.72,104.86,5.71,3.16,112.15,3.3909041183636948,1.664611652721474,1.3850460866752272,0.6428326720496369
123,False,172.05,104.6,104.32,5.12,3.35,111.78,2.444273030663821,0.5586199207123735,0.008577343363832913,0.2900041202067145
124,False,171.74,104.4,104.39,4.87,3.06,112.0,1.4553874176632247,-0.04919396984665581,0.906644731108201,0.8207525061391614
125,False,171.91,103.99,104.23,5.01,3.42,111.77,1.3429158876948977,-0.5546593190723996,-0.570291596674272,-0.07903198497850322
126,False,171.99,104.28,104.32,4.71,3.45,112.18,1.6132456164414786,0.3043884263950987,-0.6997641627595688,0.5399657862060118
127,False,172.4,104.55,104.22,5.18,3.51,111.94,2.494902993316764,1.2565625537135312,-0.6522551418527511,-0.3663620495028082
128,False,172.08,104.15,104.17,4.96,3.4,112.29,1.2270036536714986,0.2321486626049484,-0.4771042936704161,0.0033979665005581723
129,False,171.62,104.14,104.45,4.94,3.66,111.93,2.0761356389076218,-1.0251533649331936,-1.186745415942801,1.1597071429603223
130,False,171.43,104.14,103.95,5.34,3.14,111.76,0.839531500756825,-1.7977011055060566,0.7170755954760187,0.2793148785662616
131,False,171.56,104.17,103.87,6.16,3.38,111.55,1.7694745806562846,-2.078964905681501,0.389784999354247,-0.3007899285133725
132,False,171.94,104.37,104.14,5.37,3.46,111.94,2.0194193006816104,-0.23934862381884991,-0.31633879205199344,0.10839715570601431
133,False,171.69,104.17,104.37,5.31,3.54,111.89,2.0902141985190035,-0.9802206420631361,-0.5483996263014604,0.7344474544312969
134,False,171.38,104.04,104.2,5.54,3.38,112.8,0.9972432482832597,-1.7416309746301302,0.2603551934775811,1.3456971253054724
135,False,171.86,104.12,104.1,6.01,3.34,111.91,1.770433124820867,-0.9891798708117964,0.46794053692399046,-0.3288443830341707
136,False,171.69,103.87,104.16,5.46,3.31,111.42,1.2830258070293568,-1.5637742483872101,0.07641408215170922,-0.3113284584224055
137,False,171.94,104.56,104.25,4.6,3.37,110.64,2.534857667045984,0.018813634769507013,-0.6160746954785475,-0.17260281175996103
138,False,171.65,104.32,104.38,5.65,3.24,112.3,1.8889668297647202,-0.740339379548548,0.8806966423568773,0.9349611305371285
139,False,171.6,104.37,104.2,5.82,3.08,112.84,1.2813362734986231,-0.7373830905491443,1.5884032664774208,1.0124066827214453
140,False,171.83,104.18,104.26,5.0,3.6,111.55,2.0464650998310234,-0.6993084399862458,-1.1193356267364873,0.2569331774508764
141,False,171.74,103.96,103.47,5.14,3.3,111.4,0.20875631978021597,-1.6800150941033085,-0.42496790139760876,-1.1931809975033232
142,False,171.69,104.18,104.28,5.62,3.23,110.53,2.3858658245563613,-1.4534570180459485,0.5337658558979571,-0.5062024567075285
143,False,172.0,104.46,104.3,5.27,3.37,111.85,2.2654721255869377,0.19995683947615045,0.005859122618672953,0.22957505130635145
144,False,171.56,103.8,103.87,5.66,2.98,112.95,-0.4353761369300728,-1.5549473232157451,1.4572592089610588,0.1566551022992434
145,False,171.95,104.47,104.34,5.92,3.1,113.17,1.6589194351567096,0.42655268793214346,1.641905229852715,0.8425585294405207
146,False,171.98,104.44,104.26,5.75,3.2,110.93,2.6748035947631603,-0.3344961580946067,0.8020789522555467,-0.6336214728163414
147,False,172.25,104.52,104.22,4.65,3.43,110.48,2.702006479896941,0.6310988020031082,-0.9314325446756081,-0.9021968977217573
148,False,171.67,104.16,104.08,5.42,3.3,111.63,1.4771910682737148,-1.2451425227735398,0.19915444410677818,0.023257840854732325
149,False,171.91,103.91,103.98,4.78,3.65,111.41,1.2265915012240376,-0.9796463584828746,-1.7393239871444544,-0.5190833291581256
150,False,171.95,104.26,103.97,5.88,3.16,112.44,1.2053251786672816,-0.3438865830662146,1.0438414798806872,-0.2753633023642195
151,False,171.68,103.89,103.7,5.97,3.03,109.97,1.2543032257228839,-2.4555159455443962,1.022736308735732,-2.1423333389324197
152,False,171.67,103.79,103.44,5.13,3.32,111.47,-0.13625147210442676,-2.057932105820429,-0.5561104987270188,-1.2070787073354858
153,False,171.61,104.04,104.06,6.19,3.08,110.73,1.840443731894556,-2.077741920453845,1.3644813363428288,-0.9423155609196765
154,False,171.62,104.21,103.99,5.5,3.45,111.35,1.8260290566592294,-1.60219412652276,-0.3101821232494951,-0.07736813274754141
155,False,172.1,103.98,104.28,5.78,3.16,111.09,1.8755962344954435,-0.473424790602579,0.7698571105311957,-1.1894164330810282
156,False,171.38,103.78,103.7,5.22,3.43,111.6,0.31987448265539953,-2.688101879575621,-0.6539366231111088,-0.20745153069998645
157,False,171.53,104.03,104.05,5.77,3.22,111.93,1.1352742334202646,-1.7828986333208405,0.7487632834542381,0.14452187314006873
158,False,171.84,104.32,104.5,6.28,3.0,111.06,2.7684228380199,-0.7367020530007935,2.0082532428141153,-0.36049022043014367
159,False,171.72,104.46,104.12,4.21,3.61,110.31,2.413807268802004,-0.8284397711141798,-1.8212001773897495,0.015632043509348423
160,False,172.5,104.07,103.71,3.82,3.63,110.74,0.9391702630821506,0.7419331452057653,-2.696961315242897,-1.9460244702227651
161,False,171.92,104.37,104.05,4.95,3.04,110.61,1.6650935291701898,-0.3647770238969097,0.6201840521588291,-0.9131598341081464
162,False,171.67,104.12,103.98,5.68,3.18,111.55,1.2851490671524772,-1.4366537524382783,0.7335969147445257,-0.3560637384789368
163,False,171.78,104.07,104.16,5.77,3.3,111.27,1.8761786408694257,-1.2925456393076409,0.3740325405407167,-0.4889443417611086
164,False,171.43,104.26,103.97,5.73,3.14,111.82,1.2711000584464038,-1.8045979554255385,1.0699017883949347,0.33049814264991184
165,False,172.11,104.23,104.45,5.24,3.58,111.78,2.478625745411378,0.18997358549363746,-0.8145981576019027,0.1078607060064931
166,False,173.01,104.59,104.31,5.04,3.05,110.91,2.585330947719237,2.914471834035011,0.5867886764767218,-2.183704091731805
167,False,172.47,104.27,104.1,4.88,3.33,110.68,2.0672450186623754,0.8456024426830773,-0.610282270445516,-1.7141716929176853
168,False,171.82,103.97,103.88,4.73,3.55,111.87,0.7392568471973368,-0.9729645661129909,-1.359772115585901,-0.1917361724005052
169,False,171.96,104.0,103.95,5.63,3.26,110.96,1.5049924247662727,-1.0797248582609102,0.18888854734030272,-1.3475522497100199
